Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1306367,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1306367,1,16,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",1,"",1745424301238,66,"","",""
1306367,1,41,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745423510230,6,"",1745423507628,""
1306367,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",1,60,1745423483637,5,"",1745423477553,""
1306367,2,15,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1745424304086,67,"","",""
1306367,2,5,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1745423515574,7,"",1745423512183,""
1306367,3,38,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",0,"",1745424307814,68,"","",""
1306367,3,20,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1745423522902,8,"",1745423517782,""
1306367,4,31,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1745424312798,69,"","",""
1306367,4,48,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745423529974,9,"",1745423525528,""
1306367,5,17,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1745423538246,10,"",1745423533808,""
1306367,5,29,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",0,"",1745424316222,70,"","",""
1306367,6,52,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1745423559686,11,"",1745423556977,""
1306367,6,14,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",1,"",1745424335670,71,"","",""
