Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,distance_monitor,freetext_quest2,Frequency,gaze_box,gaze_box_object,physcial_width,pixel_density,Preview,preview,preview,Quest_changes,question_answer,screen_answer,screen_dist,text_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1252255,1,1,block_1,1,Questions,4,"","","",1,"","",40,"","","","",11,"","","","","","","","","","","","","",""
1252255,1,5,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097402112,7,"",1741097396454,""
1252255,1,16,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741098287965,67,"",1741098285701,""
1252255,1,1,block_1,1,instructions,1,"","","",1,"","","","","","","","",4.988317757009346,"","","","",1,"",60,"",1741097360623,6,"",1741097351412,""
1252255,2,36,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741098293411,68,"",1741098290588,""
1252255,2,16,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741097411466,8,"",1741097406511,""
1252255,3,13,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741098298116,69,"",1741098296269,""
1252255,3,12,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097420990,9,"",1741097416053,""
1252255,4,29,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741098302082,70,"",1741098300388,""
1252255,4,28,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097432028,10,"",1741097426518,""
1252255,5,56,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097439182,11,"",1741097435435,""
1252255,5,11,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741098306218,71,"",1741098304395,""
1252255,6,2,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097472112,12,"",1741097466655,""
1252255,6,1,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741098355226,72,"",1741098353539,""
1252255,7,50,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097481102,13,"",1741097475963,""
1252255,7,26,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741098360833,73,"",1741098358564,""
1252255,8,59,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097490043,14,"",1741097485221,""
1252255,8,25,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741098372218,74,"",1741098370357,""
1252255,9,9,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097499862,15,"",1741097494796,""
1252255,9,31,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741098377417,75,"",1741098375222,""
1252255,10,5,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741098383449,76,"",1741098381736,""
1252255,10,39,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097507447,16,"",1741097503026,""
1252255,11,15,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741097539341,17,"",1741097534768,""
1252255,11,17,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741098413063,77,"",1741098410003,""
1252255,12,10,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097547159,18,"",1741097542437,""
1252255,12,37,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741098417065,78,"",1741098415581,""
1252255,13,6,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097558088,19,"",1741097553492,""
1252255,13,3,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741098423454,79,"",1741098422242,""
1252255,14,6,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741098427250,80,"",1741098425715,""
1252255,14,58,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741097566016,20,"",1741097561461,""
1252255,15,33,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741098436558,81,"",1741098434364,""
1252255,15,22,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741097573249,21,"",1741097568678,""
1252255,16,15,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741098467450,82,"",1741098465993,""
1252255,16,20,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741097605053,22,"",1741097600458,""
1252255,17,14,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741098474122,83,"",1741098471059,""
1252255,17,34,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097614525,23,"",1741097610175,""
1252255,18,14,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097622972,24,"",1741097617516,""
1252255,18,12,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741098478632,84,"",1741098476543,""
1252255,19,37,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741097630391,25,"",1741097626200,""
1252255,19,4,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741098483075,85,"",1741098481339,""
1252255,20,39,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741098486303,86,"",1741098485395,""
1252255,20,41,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097637323,26,"",1741097633571,""
1252255,21,24,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097670975,27,"",1741097666864,""
1252255,21,28,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741098516051,87,"",1741098513032,""
1252255,22,19,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741098520308,88,"",1741098518778,""
1252255,22,51,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097680122,28,"",1741097675053,""
1252255,23,9,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741098524436,89,"",1741098523268,""
1252255,23,26,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097688342,29,"",1741097683725,""
