Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Is_Fullscreen,Rec_Session_Id,Screen_Height_In_Pixels,Screen_Refresh_Rate,Screen_Width_In_Pixels,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
true,Chrome,137.0.0.0 Safari/537.36,true,"","",2025-06-03T11:44:34.164Z,2025-06-03 12:44:34+01,1155994,1058,37.76435045306595,group_1,1,true,1353406,1080,163.93442622951065,1920,session_1,1,3ec13ab90253da415dadddd99a40e2b8,2025-06-03T11:03:57.684Z,2025-06-03 12:03:55+01,35,1,1,Windows-PC,5.927536231884062,25.995160553278357,1080,1920
