Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1353406,1,43,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1748949959331,46,"",1748949949773,""
1353406,1,37,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748949323387,6,"",1748949318864,""
1353406,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",1,60,1748949289091,5,"",1748949278121,""
1353406,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1353406,2,24,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748949975461,47,"",1748949965063,""
1353406,2,21,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1748949330242,7,"",1748949327348,""
1353406,3,6,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748949987683,48,"",1748949980360,""
1353406,3,25,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1748949336843,8,"",1748949333979,""
1353406,4,13,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1748949344899,9,"",1748949340397,""
1353406,4,54,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1748950002931,49,"",1748949992159,""
1353406,5,38,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950016875,50,"",1748950007662,""
1353406,5,16,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1748949352883,10,"",1748949349748,""
1353406,6,26,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748950045083,51,"",1748950037128,""
1353406,6,35,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1748949376667,11,"",1748949373868,""
1353406,7,12,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1748949384035,12,"",1748949380723,""
1353406,7,41,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950060195,52,"",1748950050655,""
1353406,8,31,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1748950072987,53,"",1748950064783,""
1353406,8,14,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1748949393707,13,"",1748949389044,""
1353406,9,19,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1748949401651,14,"",1748949397753,""
1353406,9,28,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748950085547,54,"",1748950077720,""
1353406,10,40,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748949410555,15,"",1748949406443,""
1353406,10,23,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1748950101355,55,"",1748950090526,""
1353406,11,20,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1748949460299,16,"",1748949457164,""
1353406,11,12,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748950128835,56,"",1748950121381,""
1353406,12,35,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950139547,57,"",1748950133719,""
1353406,12,9,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1748949468339,17,"",1748949465005,""
1353406,13,8,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1748949476443,18,"",1748949472769,""
1353406,13,25,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1748950152619,58,"",1748950143605,""
1353406,14,15,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1748949486780,19,"",1748949482695,""
1353406,14,15,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1748950165443,59,"",1748950156336,""
1353406,15,16,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1748950178715,60,"",1748950170936,""
1353406,15,1,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1748949497331,20,"",1748949492907,""
1353406,16,23,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748949520963,21,"",1748949517670,""
1353406,16,42,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950287251,61,"",1748950277199,""
1353406,17,34,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748949529139,22,"",1748949525167,""
1353406,17,34,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950299035,62,"",1748950292302,""
1353406,18,24,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748949538027,23,"",1748949533942,""
1353406,18,30,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748950311899,63,"",1748950303302,""
1353406,19,4,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1748949546003,24,"",1748949542615,""
1353406,19,47,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1748950324643,64,"",1748950316684,""
1353406,20,2,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748950338843,65,"",1748950329998,""
1353406,20,10,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1748949554083,25,"",1748949550261,""
1353406,21,40,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950368931,66,"",1748950358870,""
1353406,21,3,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1748949581955,26,"",1748949579208,""
1353406,22,11,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748950381867,67,"",1748950374045,""
1353406,22,36,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748949590285,27,"",1748949586101,""
1353406,23,56,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950395003,68,"",1748950387136,""
1353406,23,5,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1748949597987,28,"",1748949594904,""
1353406,24,33,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748949606019,29,"",1748949602686,""
1353406,24,55,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950407411,69,"",1748950398172,""
1353406,25,14,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748950417771,70,"",1748950410468,""
1353406,25,28,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748949614707,30,"",1748949611431,""
1353406,26,31,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748949747067,31,"",1748949743028,""
1353406,26,59,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950446917,71,"",1748950439479,""
1353406,27,48,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950460619,72,"",1748950450704,""
1353406,27,32,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748949754523,32,"",1748949750997,""
1353406,28,7,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1748949761940,33,"",1748949758652,""
1353406,28,57,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1748950481971,73,"",1748950465273,""
1353406,29,5,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748950495163,74,"",1748950486248,""
1353406,29,38,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1748949770516,34,"",1748949767124,""
1353406,30,29,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1748949779403,35,"",1748949776287,""
1353406,30,9,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748950506867,75,"",1748950499375,""
1353406,31,39,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1748949804379,36,"",1748949799765,""
1353406,31,49,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1748950580740,76,"",1748950569670,""
1353406,32,26,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748949811611,37,"",1748949808172,""
1353406,32,13,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1748950592179,77,"",1748950584415,""
1353406,33,6,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1748949818547,38,"",1748949814868,""
1353406,33,20,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1748950604915,78,"",1748950596743,""
1353406,34,18,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1748949827115,39,"",1748949823964,""
1353406,34,53,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950619251,79,"",1748950608487,""
1353406,35,17,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1748949834707,40,"",1748949831206,""
1353406,35,46,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1748950632995,80,"",1748950623856,""
1353406,36,7,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1748950662483,81,"",1748950653607,""
1353406,36,27,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1748949858907,41,"",1748949854625,""
1353406,37,44,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950672979,82,"",1748950667249,""
1353406,37,11,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1748949865563,42,"",1748949862654,""
1353406,38,60,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950685883,83,"",1748950677206,""
1353406,38,2,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1748949874027,43,"",1748949871096,""
1353406,39,30,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748949883091,44,"",1748949878902,""
1353406,39,4,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748950698788,84,"",1748950688927,""
1353406,40,22,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748949890699,45,"",1748949886884,""
1353406,40,50,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950711347,85,"",1748950703278,""
1353406,41,19,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1748950741084,86,"",1748950732681,""
1353406,42,58,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1748950752276,87,"",1748950745804,""
1353406,43,21,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748950764243,88,"",1748950755737,""
1353406,44,52,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1748950777187,89,"",1748950768616,""
1353406,45,32,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1748950793419,90,"",1748950783124,""
1353406,46,17,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748950865644,91,"",1748950859568,""
1353406,47,51,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950877388,92,"",1748950869798,""
1353406,48,36,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950890259,93,"",1748950884124,""
1353406,49,29,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748950902435,94,"",1748950893615,""
1353406,50,27,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748950912203,95,"",1748950907702,""
1353406,51,39,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950940748,96,"",1748950932942,""
1353406,52,1,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1748950950092,97,"",1748950944438,""
1353406,53,8,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748950961716,98,"",1748950953880,""
1353406,54,33,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748950971604,99,"",1748950965486,""
1353406,55,37,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1748950980884,100,"",1748950975813,""
1353406,56,10,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748951010373,101,"",1748951003182,""
1353406,57,3,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1748951019020,102,"",1748951014400,""
1353406,58,45,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1748951039596,103,"",1748951027896,""
1353406,59,18,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1748951050988,104,"",1748951043272,""
1353406,60,22,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1748951065956,105,"",1748951055253,""
