Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1375080,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1375080,1,37,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1751372954759,66,"",1751372952807,""
1375080,1,59,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1751372239263,6,"",1751372236368,""
1375080,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",0,60,1751372211127,5,"",1751372206731,""
1375080,2,5,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",1,"",1751372959559,67,"",1751372957867,""
1375080,2,58,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1751372246783,7,"",1751372243664,""
1375080,3,10,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1751372963375,68,"",1751372962243,""
1375080,3,32,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1751372252847,8,"",1751372249737,""
1375080,4,1,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1751372967151,69,"",1751372965346,""
1375080,4,37,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1751372258887,9,"",1751372256113,""
1375080,5,9,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1751372266903,10,"",1751372263299,""
1375080,5,35,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",0,"",1751372969823,70,"",1751372968740,""
1375080,6,49,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1751372289503,11,"",1751372286408,""
1375080,6,23,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1751373105503,71,"",1751373103229,""
1375080,7,22,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1751373108815,72,"",1751373107768,""
1375080,7,7,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1751372294095,12,"",1751372291923,""
