Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1141170,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1141170,1,1,block_1,1,imported_instructions,3,"","","",1,"","","","","",5.841121495327103,"","","",1,60,1725972076151,5,"",1725972070920,""
1141170,1,54,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1725972105391,6,"",1725972101335,""
1141170,2,50,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972109807,7,"",1725972107193,""
1141170,3,44,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1725972115287,8,"",1725972113254,""
1141170,4,3,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1725972121693,9,"",1725972119790,""
1141170,5,57,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1725972128119,10,"",1725972124738,""
1141170,6,13,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1725972155549,11,"",1725972153031,""
1141170,7,31,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1725972161111,12,"",1725972158335,""
1141170,8,5,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972166742,13,"",1725972164195,""
1141170,9,33,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972171453,14,"",1725972169400,""
1141170,10,2,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972181439,15,"",1725972177921,""
1141170,11,24,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972208669,16,"",1725972205726,""
1141170,12,56,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972213607,17,"",1725972210575,""
1141170,13,23,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1725972218869,18,"",1725972215854,""
1141170,14,27,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972224302,19,"",1725972221496,""
1141170,15,8,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972228693,20,"",1725972226217,""
1141170,16,39,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972253823,21,"",1725972250119,""
1141170,17,10,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972260726,22,"",1725972258095,""
1141170,18,51,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972266949,23,"",1725972264591,""
1141170,19,41,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972273271,24,"",1725972270440,""
1141170,20,55,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972277733,25,"",1725972275870,""
1141170,21,60,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972297685,26,"",1725972295930,""
1141170,22,16,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972302270,27,"",1725972300003,""
1141170,23,46,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1725972307542,28,"",1725972305768,""
1141170,24,11,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972310813,29,"",1725972309034,""
1141170,25,49,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1725972315053,30,"",1725972313051,""
1141170,26,37,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1725972366884,31,"",1725972364982,""
1141170,27,20,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1725972371629,32,"",1725972369238,""
1141170,28,38,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1725972375285,33,"",1725972373448,""
1141170,29,59,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972380198,34,"",1725972377461,""
1141170,30,40,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972383772,35,"",1725972381799,""
1141170,31,42,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972406669,36,"",1725972404817,""
1141170,32,47,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1725972410373,37,"",1725972408697,""
1141170,33,19,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1725972413749,38,"",1725972412247,""
1141170,34,14,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972417901,39,"",1725972416368,""
1141170,35,29,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972422813,40,"",1725972419878,""
1141170,36,48,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972443885,41,"",1725972441610,""
1141170,37,53,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972450806,42,"",1725972445914,""
1141170,38,52,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1725972457590,43,"",1725972453095,""
1141170,39,35,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972461788,44,"",1725972459834,""
1141170,40,12,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972466693,45,"",1725972463968,""
1141170,41,45,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1725972524422,46,"",1725972521741,""
1141170,42,58,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1725972528853,47,"",1725972526359,""
1141170,43,4,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972532389,48,"",1725972530462,""
1141170,44,1,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1725972536173,49,"",1725972534425,""
1141170,45,7,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1725972540757,50,"",1725972538661,""
1141170,46,25,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1725972563110,51,"",1725972559207,""
1141170,47,26,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972567644,52,"",1725972565297,""
1141170,48,36,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972571356,53,"",1725972569407,""
1141170,49,28,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972576925,54,"",1725972574733,""
1141170,50,18,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1725972581660,55,"",1725972579218,""
1141170,51,30,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972600844,56,"",1725972599169,""
1141170,52,17,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972606020,57,"",1725972603890,""
1141170,53,9,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972609180,58,"",1725972607398,""
1141170,54,34,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1725972613580,59,"",1725972610920,""
1141170,55,43,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1725972618284,60,"",1725972616272,""
1141170,56,6,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972718132,61,"",1725972715893,""
1141170,57,15,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1725972722532,62,"",1725972720426,""
1141170,58,22,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1725972727036,63,"",1725972724934,""
1141170,59,21,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1725972731716,64,"",1725972729583,""
1141170,60,32,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1725972735540,65,"",1725972733753,""
1141170,1,27,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",0,"",1725972756516,66,"","",""
1141170,2,7,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",1,"",1725972762116,67,"","",""
1141170,3,16,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",1,"",1725972765140,68,"","",""
1141170,4,38,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",0,"",1725972767644,69,"","",""
1141170,5,25,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",0,"",1725972770556,70,"","",""
1141170,6,12,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",0,"",1725972790196,71,"","",""
1141170,7,36,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",1,"",1725972792900,72,"","",""
1141170,8,8,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",0,"",1725972796340,73,"","",""
1141170,9,20,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",0,"",1725972798684,74,"","",""
1141170,10,9,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",0,"",1725972800124,75,"","",""
1141170,11,19,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",0,"",1725972847683,76,"","",""
1141170,12,22,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",1,"",1725972850572,77,"","",""
1141170,13,3,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",0,"",1725972854052,78,"","",""
1141170,14,14,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",1,"",1725972855948,79,"","",""
1141170,15,29,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",0,"",1725972858205,80,"","",""
1141170,16,26,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",1,"",1725972876835,81,"","",""
1141170,17,23,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",1,"",1725972878523,82,"","",""
1141170,18,18,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",1,"",1725972880427,83,"","",""
1141170,19,15,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",0,"",1725972882163,84,"","",""
1141170,20,33,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",1,"",1725972884499,85,"","",""
1141170,21,30,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",1,"",1725972904275,86,"","",""
1141170,22,21,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",0,"",1725972906115,87,"","",""
1141170,23,37,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",1,"",1725972908228,88,"","",""
1141170,24,6,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",0,"",1725972911132,89,"","",""
1141170,25,35,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",0,"",1725972913307,90,"","",""
1141170,26,24,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",1,"",1725972962923,91,"","",""
1141170,27,5,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",1,"",1725972965851,92,"","",""
1141170,28,11,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",0,"",1725972968115,93,"","",""
1141170,29,2,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",1,"",1725972972419,94,"","",""
1141170,30,34,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",0,"",1725972974395,95,"","",""
1141170,31,39,block_1,1,sentence_DC,6,"","","",2,"","","","","","",invalid,"","",0,"",1725972997491,96,"","",""
1141170,32,10,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",0,"",1725973001667,97,"","",""
1141170,33,4,block_1,1,sentence_DC,6,"","","",1,"","","","","","",valid,"","",1,"",1725973005276,98,"","",""
