Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1337893,1,28,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747750865204,46,"",1747750862327,""
1337893,1,25,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1747750426044,6,"",1747750419686,""
1337893,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",1,60,1747750393012,5,"",1747750387681,""
1337893,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1337893,2,2,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747750870780,47,"",1747750866928,""
1337893,2,2,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747750430340,7,"",1747750427886,""
1337893,3,34,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747750877268,48,"",1747750872618,""
1337893,3,24,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747750435036,8,"",1747750432425,""
1337893,4,26,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747750439300,9,"",1747750436722,""
1337893,4,38,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747750883219,49,"",1747750879587,""
1337893,5,43,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747750888468,50,"",1747750884715,""
1337893,5,1,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747750443868,10,"",1747750440710,""
1337893,6,7,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747750913108,51,"",1747750909365,""
1337893,6,38,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747750463668,11,"",1747750461551,""
1337893,7,35,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1747750469516,12,"",1747750466340,""
1337893,7,20,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747750919076,52,"",1747750916272,""
1337893,8,52,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747750925052,53,"",1747750921944,""
1337893,8,34,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747750474364,13,"",1747750471182,""
1337893,9,19,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747750478188,14,"",1747750476163,""
1337893,9,15,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747750930532,54,"",1747750927738,""
1337893,10,21,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1747750481924,15,"",1747750480091,""
1337893,10,36,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747750934924,55,"",1747750932719,""
1337893,11,4,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747750527701,16,"",1747750525944,""
1337893,11,48,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747750960107,56,"",1747750953428,""
1337893,12,44,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747750966052,57,"",1747750962507,""
1337893,12,13,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747750532181,17,"",1747750529774,""
1337893,13,9,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747750535508,18,"",1747750533780,""
1337893,13,30,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747750973373,58,"",1747750967859,""
1337893,14,3,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747750539347,19,"",1747750537785,""
1337893,14,5,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747750979244,59,"",1747750975052,""
1337893,15,27,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747750984739,60,"",1747750981506,""
1337893,15,18,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747750541948,20,"",1747750540761,""
1337893,16,7,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747750563851,21,"",1747750562003,""
1337893,16,32,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747751040804,61,"",1747751037787,""
1337893,17,37,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747750566772,22,"",1747750565367,""
1337893,17,12,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747751045494,62,"",1747751042745,""
1337893,18,32,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747750570908,23,"",1747750567639,""
1337893,18,42,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747751050004,63,"",1747751047113,""
1337893,19,40,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747750575339,24,"",1747750572379,""
1337893,19,13,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747751055118,64,"",1747751051789,""
1337893,20,23,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747751061756,65,"",1747751057119,""
1337893,20,39,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1747750580404,25,"",1747750576906,""
1337893,21,3,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747751083403,66,"",1747751080997,""
1337893,21,36,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747750601939,26,"",1747750599960,""
1337893,22,51,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747751091796,67,"",1747751088373,""
1337893,22,8,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747750605484,27,"",1747750603668,""
1337893,23,16,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747751100755,68,"",1747751097161,""
1337893,23,33,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747750609436,28,"",1747750607135,""
1337893,24,22,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747750614788,29,"",1747750612814,""
1337893,24,31,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747751107383,69,"",1747751103536,""
1337893,25,19,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747751121716,70,"",1747751113524,""
1337893,25,29,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1747750619380,30,"",1747750617286,""
1337893,26,28,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747750665836,31,"",1747750663364,""
1337893,26,47,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747751270691,71,"",1747751266847,""
1337893,27,26,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747751279628,72,"",1747751275477,""
1337893,27,5,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747750671228,32,"",1747750668358,""
1337893,28,11,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747750676028,33,"",1747750673353,""
1337893,28,21,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747751285595,73,"",1747751281816,""
1337893,29,60,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747751291539,74,"",1747751287797,""
1337893,29,6,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747750679603,34,"",1747750677854,""
1337893,30,20,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747750683747,35,"",1747750681387,""
1337893,30,14,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747751298420,75,"",1747751295670,""
1337893,31,14,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747750705652,36,"",1747750702902,""
1337893,31,39,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747751324708,76,"",1747751319900,""
1337893,32,15,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747750710300,37,"",1747750708744,""
1337893,32,11,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747751331860,77,"",1747751327118,""
1337893,33,31,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747750714028,38,"",1747750712786,""
1337893,33,45,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747751337523,78,"",1747751334276,""
1337893,34,16,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747750721540,39,"",1747750718914,""
1337893,34,35,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747751344043,79,"",1747751339359,""
1337893,35,10,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747750724843,40,"",1747750723241,""
1337893,35,22,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747751347876,80,"",1747751345311,""
1337893,36,25,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747751368892,81,"",1747751365093,""
1337893,36,30,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747750747956,41,"",1747750744726,""
1337893,37,18,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747751374179,82,"",1747751370522,""
1337893,37,23,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747750752323,42,"",1747750750767,""
1337893,38,1,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747751379300,83,"",1747751376080,""
1337893,38,17,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747750755955,43,"",1747750754149,""
1337893,39,27,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1747750759812,44,"",1747750757803,""
1337893,39,41,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747751385300,84,"",1747751381243,""
1337893,40,12,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747750763181,45,"",1747750762052,""
1337893,40,17,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747751391515,85,"",1747751387431,""
1337893,41,8,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747751411933,86,"",1747751408794,""
1337893,42,40,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747751416851,87,"",1747751413867,""
1337893,43,37,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747751422796,88,"",1747751419291,""
1337893,44,49,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747751430060,89,"",1747751424945,""
1337893,45,29,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747751437892,90,"",1747751432612,""
1337893,46,57,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747751521908,91,"",1747751517638,""
1337893,47,54,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747751527940,92,"",1747751524159,""
1337893,48,53,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747751533675,93,"",1747751529298,""
1337893,49,55,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747751539780,94,"",1747751536348,""
1337893,50,6,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747751545147,95,"",1747751541735,""
1337893,51,59,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747751569836,96,"",1747751563679,""
1337893,52,56,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747751576580,97,"",1747751572207,""
1337893,53,46,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747751582483,98,"",1747751578982,""
1337893,54,24,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747751587203,99,"",1747751584236,""
1337893,55,9,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747751594940,100,"",1747751589309,""
1337893,56,58,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747751618179,101,"",1747751614261,""
1337893,57,50,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747751624019,102,"",1747751620838,""
1337893,58,4,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747751629596,103,"",1747751627133,""
1337893,59,33,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747751636963,104,"",1747751632309,""
1337893,60,10,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747751643572,105,"",1747751639229,""
