Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1326313,1,35,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747150060425,46,"",1747150055209,""
1326313,1,19,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747149729337,6,"",1747149723855,""
1326313,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",0,60,1747149698905,5,"",1747149690794,""
1326313,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1326313,2,4,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747150064793,47,"",1747150062202,""
1326313,2,7,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747149733130,7,"",1747149730878,""
1326313,3,57,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747150072834,48,"",1747150067432,""
1326313,3,32,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747149737857,8,"",1747149735636,""
1326313,4,3,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747149741865,9,"",1747149739739,""
1326313,4,13,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747150077905,49,"",1747150074711,""
1326313,5,8,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747150086659,50,"",1747150081419,""
1326313,5,16,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747149745185,10,"",1747149743387,""
1326313,6,23,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747150109609,51,"",1747150105473,""
1326313,6,14,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747149764401,11,"",1747149762732,""
1326313,7,12,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747149770866,12,"",1747149767374,""
1326313,7,22,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747150121385,52,"",1747150114249,""
1326313,8,9,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747150127187,53,"",1747150123067,""
1326313,8,26,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747149775025,13,"",1747149773404,""
1326313,9,5,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747149780145,14,"",1747149778483,""
1326313,9,32,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747150133361,54,"",1747150128669,""
1326313,10,30,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747149783017,15,"",1747149781719,""
1326313,10,18,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747150139953,55,"",1747150134872,""
1326313,11,9,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747149805778,16,"",1747149803464,""
1326313,11,25,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747150164666,56,"",1747150157914,""
1326313,12,29,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747150169705,57,"",1747150166180,""
1326313,12,2,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747149811898,17,"",1747149809736,""
1326313,13,25,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1747149815676,18,"",1747149814124,""
1326313,13,60,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747150177521,58,"",1747150174689,""
1326313,14,18,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747149821945,19,"",1747149819942,""
1326313,14,16,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747150183809,59,"",1747150179392,""
1326313,15,50,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747150190137,60,"",1747150186186,""
1326313,15,37,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747149826793,20,"",1747149825657,""
1326313,16,20,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747149848625,21,"",1747149847420,""
1326313,16,6,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747150212865,61,"",1747150209016,""
1326313,17,11,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747149853322,22,"",1747149850437,""
1326313,17,5,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747150220122,62,"",1747150215112,""
1326313,18,15,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747149856697,23,"",1747149854608,""
1326313,18,56,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747150224313,63,"",1747150221749,""
