Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
false,Chrome,137.0.0.0 Safari/537.36,true,"","",2025-06-27T12:51:41.056Z,2025-06-27 14:51:41+02,1170008,359,41.946308723783474,group_1,1,1372852,144.9275362318726,session_1,1,8d7b3fd870709b62ddf78f4a589e9eba,2025-06-27T12:34:54.341Z,2025-06-27 14:34:49+02,13A,7,7,Windows-PC,89.58461538461538,252.04744520647,960,1707
