Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,distance_monitor,freetext_quest2,Frequency,gaze_box,gaze_box_object,physcial_width,pixel_density,Preview,preview,preview,Quest_changes,question_answer,screen_answer,screen_dist,text_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1252258,1,1,block_1,1,Questions,4,"","","",1,"","",50cm,"","","","",17 inches ,"","","","","","","","","","","","","",""
1252258,1,14,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741097325406,7,"",1741097323427,""
1252258,1,24,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097701435,47,"",1741097698475,""
1252258,1,1,block_1,1,instructions,1,"","","",1,"","","","","","","","",5.841121495327103,"","","","",1,"",60,"",1741097289808,6,"",1741097284166,""
1252258,2,17,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741097329851,8,"",1741097327393,""
1252258,2,60,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097711021,48,"",1741097704509,""
1252258,3,57,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741097716547,49,"",1741097713093,""
1252258,3,32,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741097334331,9,"",1741097331960,""
1252258,4,49,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741097722847,50,"",1741097719190,""
1252258,4,23,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741097338683,10,"",1741097337059,""
1252258,5,16,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741097349854,11,"",1741097346160,""
1252258,5,17,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097728935,51,"",1741097726140,""
1252258,6,13,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741097757853,52,"",1741097754122,""
1252258,6,33,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741097380207,12,"",1741097378792,""
1252258,7,7,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741097762702,53,"",1741097759863,""
1252258,7,35,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741097383700,13,"",1741097382225,""
1252258,8,30,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097769494,54,"",1741097765289,""
1252258,8,25,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741097387010,14,"",1741097385658,""
1252258,9,26,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097776192,55,"",1741097772338,""
1252258,9,38,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741097390621,15,"",1741097388960,""
1252258,10,40,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097781841,56,"",1741097778372,""
1252258,10,24,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741097398689,16,"",1741097396657,""
1252258,11,19,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741097429817,17,"",1741097427856,""
1252258,11,38,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097810577,57,"",1741097807674,""
1252258,12,1,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741097433325,18,"",1741097432105,""
1252258,12,36,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741097815022,58,"",1741097812353,""
1252258,13,20,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741097437248,19,"",1741097434837,""
1252258,13,59,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097820165,59,"",1741097817271,""
1252258,14,19,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741097824922,60,"",1741097821902,""
1252258,14,2,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741097442302,20,"",1741097440924,""
1252258,15,18,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741097446041,21,"",1741097444155,""
1252258,15,54,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741097836662,61,"",1741097830772,""
1252258,16,32,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741097864118,62,"",1741097862017,""
1252258,16,22,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741097472710,22,"",1741097471753,""
1252258,17,5,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741097477049,23,"",1741097475321,""
1252258,17,37,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741097869689,63,"",1741097866685,""
1252258,18,31,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741097482870,24,"",1741097481686,""
1252258,18,41,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097876562,64,"",1741097872834,""
1252258,19,40,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741097485842,25,"",1741097484854,""
1252258,19,33,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741097881314,65,"",1741097878719,""
1252258,20,29,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741097488930,26,"",1741097487484,""
1252258,20,22,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741097888661,66,"",1741097885857,""
1252258,21,18,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741097920117,67,"",1741097915348,""
1252258,21,34,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741097516243,27,"",1741097514651,""
1252258,22,20,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741097924232,68,"",1741097921847,""
1252258,22,6,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741097521920,28,"",1741097519867,""
1252258,23,28,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097929790,69,"",1741097926269,""
1252258,23,9,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741097526112,29,"",1741097524633,""
1252258,24,14,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097933785,70,"",1741097931766,""
1252258,24,7,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741097531035,30,"",1741097529650,""
1252258,25,13,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741097535390,31,"",1741097532935,""
1252258,25,5,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097939279,71,"",1741097936129,""
1252258,26,36,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741097563072,32,"",1741097562832,""
1252258,26,53,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097969150,72,"",1741097965095,""
1252258,27,37,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741097572197,33,"",1741097570150,""
1252258,27,47,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741097974035,73,"",1741097971228,""
