Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1306271,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1306271,1,1,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1745417289612,66,"","",""
1306271,1,51,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745416360035,6,"",1745416355684,""
1306271,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",1,60,1745416326396,5,"",1745416316878,""
1306271,2,36,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1745417292652,67,"","",""
1306271,2,46,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1745416370387,7,"",1745416365743,""
1306271,3,32,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1745417296202,68,"","",""
1306271,3,3,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1745416375715,8,"",1745416372852,""
1306271,4,33,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1745417300500,69,"","",""
1306271,4,26,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1745416385180,9,"",1745416381167,""
1306271,5,6,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1745416392027,10,"",1745416388494,""
1306271,5,29,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",0,"",1745417304108,70,"","",""
1306271,6,39,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745416418780,11,"",1745416414252,""
1306271,6,19,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1745417324836,71,"","",""
1306271,7,26,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1745417328043,72,"","",""
1306271,7,33,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745416424700,12,"",1745416421657,""
1306271,8,54,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1745416433843,13,"",1745416427536,""
1306271,8,20,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1745417332484,73,"","",""
1306271,9,37,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1745417335428,74,"","",""
1306271,9,47,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1745416439099,14,"",1745416435735,""
1306271,10,3,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1745417338521,75,"","",""
1306271,10,45,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1745416446843,15,"",1745416441772,""
1306271,11,5,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",1,"",1745417422339,76,"","",""
1306271,11,8,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1745416534867,16,"",1745416529981,""
1306271,12,34,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1745416542851,17,"",1745416540302,""
1306271,12,4,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",1,"",1745417425836,77,"","",""
1306271,13,10,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1745417429700,78,"","",""
1306271,13,37,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1745416550907,18,"",1745416547053,""
1306271,14,22,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1745417433492,79,"","",""
1306271,14,41,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745416558931,19,"",1745416555702,""
1306271,15,34,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1745417438012,80,"","",""
1306271,15,56,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745416565446,20,"",1745416562477,""
1306271,16,11,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1745417458109,81,"","",""
